ParticipantID,Condition,Trial,TargetID,Target_Position_X,Target_Position_Y,Target_Position_Z,Selection_Position_X,Selection_Position_Y,Selection_Position_Z,GripperTip_Position_X,GripperTip_Position_Y,GripperTip_Position_Z,Gripper_Position_X,Gripper_Position_Y,Gripper_Position_Z,Distance_Tip_to_Disk,Timestamp
3,B_HumanHorizontal,3,2,0.09346817,0.7626671,0.9000003,0.1130321,0.7697619,0.8997328,0.1130323,0.7697619,0.7998968,0.1079072,0.7608316,0.6873667,0.09983601,2.02403E+17
3,B_HumanHorizontal,3,7,-0.147344,0.3879562,0.9000003,-0.1228155,0.372649,0.9000003,-0.1228153,0.3726484,0.8659012,-0.07417446,0.4047341,0.7690839,0.034099,2.02403E+17
3,B_HumanHorizontal,3,1,0.1892819,0.6796441,0.9000003,0.1852629,0.7043116,0.9000004,0.1852631,0.704311,0.812123,0.174225,0.7058842,0.6996745,0.08787739,2.02403E+17
3,B_HumanHorizontal,3,6,-0.2158863,0.4946101,0.9000003,-0.2172149,0.4864697,0.8995436,-0.2172146,0.4864696,0.8013971,-0.1556423,0.5132543,0.7105103,0.09814643,2.02403E+17
3,B_HumanHorizontal,3,0,0.2249998,0.558,0.9000004,0.2001926,0.5790752,0.9000004,0.2001927,0.5790746,0.8059391,0.1749958,0.6223091,0.7046234,0.0940612,2.02403E+17
3,B_HumanHorizontal,3,5,-0.2158862,0.6213897,0.9000002,-0.1982377,0.6299892,0.8997072,-0.1982378,0.6299893,0.8007514,-0.1530517,0.6451407,0.6982934,0.09895575,2.02403E+17
3,B_HumanHorizontal,3,10,0.1892818,0.4363557,0.9000003,0.1949457,0.4604402,0.9000004,0.1949459,0.4604396,0.8503378,0.2014817,0.4877194,0.740875,0.04966254,2.02403E+17
3,B_HumanHorizontal,3,4,-0.147344,0.7280436,0.9000003,-0.1712487,0.7375069,0.9000003,-0.1712485,0.7375063,0.8068792,-0.1423291,0.7335601,0.6977137,0.09312099,2.02403E+17
3,B_HumanHorizontal,3,9,0.09346807,0.3533328,0.9000003,0.1102837,0.3288293,0.9000003,0.1102837,0.3288288,0.8823518,0.1284195,0.3637684,0.7764305,0.01764853,2.02403E+17
3,A_Baseline,1,3,-0.03202109,0.7807099,0.9000003,-0.01169024,0.8045956,0.9000003,-0.0116901,0.8045952,0.8230216,-0.022663,0.7991405,0.7106878,0.07697869,2.02403E+17
3,A_Baseline,1,8,-0.03202112,0.3352901,0.9000003,-0.01721817,0.3126081,0.9000003,-0.01721802,0.3126075,0.8974389,0.01650725,0.3446932,0.7944725,0.002561362,2.02403E+17
3,A_Baseline,1,2,0.09346817,0.7626671,0.9000003,0.06936816,0.768019,0.8999823,0.06936854,0.768019,0.8036106,0.0799429,0.7463603,0.693211,0.09637163,2.02403E+17
3,A_Baseline,1,7,-0.147344,0.3879562,0.9000003,-0.1234323,0.363986,0.9000002,-0.1234321,0.3639853,0.8752337,-0.07561034,0.3942544,0.7774287,0.02476648,2.02403E+17
